Attack_ID,Company_Name,Industry,Country,Attack_Date,Ransomware_Group,Attack_Vector,Ransom_Amount_USD,Payment_Status,Data_Exfiltration,Downtime_Days,Records_Affected,Estimated_Total_Loss_USD,Severity_Score
RA-104785,Holloway and Sons,Education,Germany,2023-12-01,Conti,Phishing Email,2726481,Negotiated,No,40,176360,4397997,8.9
RA-104786,Miller-Ross,Energy,United States,2025-04-08,Ryuk,Phishing Email,1563762,Unknown,No,8,2605758,3048004,5.37
RA-104787,White-Williams,Government,Canada,2022-03-28,Clop,Credential Theft,3887718,Paid,No,15,106573,4572954,6.24
RA-104788,Perez-Olsen,Hospitality,Germany,2024-12-23,LockBit,Credential Theft,4435738,Unknown,Yes,5,3505371,4758072,8.69
RA-104789,Davis and Sons,Healthcare,India,2022-12-22,Ryuk,Phishing Email,476165,Unknown,Yes,31,935875,2286814,6.06
RA-104790,Chavez-Garcia,Manufacturing,Japan,2022-03-28,LockBit,Malicious Attachment,3641169,Paid,Yes,55,3855839,3772131,15.75
RA-104791,Campbell and Sons,Hospitality,India,2023-08-01,Conti,Phishing Email,4821067,Negotiated,No,41,3936716,5760241,14.91
RA-104792,"Young, Rivera and Page",Healthcare,France,2023-06-27,DarkSide,Malicious Attachment,275779,Unknown,Yes,37,3248524,1697371,9.07
RA-104793,Morgan Group,Healthcare,France,2025-11-03,DarkSide,Credential Theft,1252547,Negotiated,No,10,4288958,1721797,7.04
RA-104794,"Smith, Stewart and Mcguire",Transportation,United Kingdom,2023-07-16,REvil,RDP Exploit,4729340,Unknown,No,35,4265208,6640036,14.24
RA-104795,Werner-Ochoa,Technology,United Kingdom,2024-06-27,DarkSide,Malicious Attachment,3387856,Not Paid,Yes,34,3285989,4525896,11.77
RA-104796,Booker Group,Manufacturing,Canada,2021-01-26,DarkSide,Malicious Attachment,304932,Negotiated,Yes,37,3693390,450832,9.55
RA-104797,Lewis PLC,Energy,United Kingdom,2021-08-25,BlackCat,Phishing Email,1635738,Negotiated,No,55,1812717,2452395,11.7
RA-104798,"Johnson, Dean and Dennis",Transportation,United Kingdom,2023-07-03,Hive,RDP Exploit,4382869,Negotiated,No,5,2323940,4430121,7.46
RA-104799,Williams-Alvarez,Finance,India,2022-09-24,Maze,Phishing Email,1003416,Negotiated,Yes,42,2013163,1955834,9.32
RA-104800,Rogers-Miller,Hospitality,India,2024-09-21,Conti,Zero-Day Exploit,1822105,Paid,Yes,43,887889,2615811,9.16
RA-104801,Smith and Sons,Finance,Germany,2021-08-30,Ryuk,Credential Theft,531256,Paid,Yes,24,891037,1616376,5.02
RA-104802,Wallace-Hurst,Technology,Canada,2022-07-19,REvil,Credential Theft,3696809,Negotiated,Yes,39,404086,4344057,9.95
RA-104803,Anderson-Castro,Manufacturing,South Africa,2025-04-26,Akira,RDP Exploit,2916825,Negotiated,Yes,44,4583056,3062951,14.1
RA-104804,Saunders-Smith,Finance,Japan,2023-10-10,Clop,Zero-Day Exploit,4700310,Paid,Yes,37,781275,6525129,11.03
RA-104805,Sullivan-Peterson,Healthcare,India,2024-07-01,Hive,Phishing Email,4203773,Negotiated,No,55,3573244,5635970,16.03
RA-104806,Todd-Huber,Technology,South Africa,2025-10-28,BlackCat,Zero-Day Exploit,682130,Unknown,Yes,28,3579023,2518931,8.46
RA-104807,"Patton, Hill and Murphy",Energy,United States,2025-09-07,Hive,Phishing Email,2339600,Negotiated,No,11,16530,3207813,4.01
RA-104808,Webb-Gregory,Hospitality,Brazil,2024-02-10,DarkSide,Drive-by Download,1293297,Negotiated,No,18,97820,1837955,4.09
RA-104809,Rice-Clark,Healthcare,Germany,2021-12-28,BlackCat,Malicious Attachment,2394676,Paid,No,1,280965,2888012,2.83
RA-104810,Jackson PLC,Hospitality,India,2021-07-09,Clop,RDP Exploit,3757419,Negotiated,No,23,4945005,4938439,12.15
RA-104811,"Wagner, Hartman and Buchanan",Finance,Japan,2024-07-21,REvil,Credential Theft,3932934,Negotiated,Yes,27,2214427,5296159,10.2
RA-104812,Fleming-Alvarez,Finance,United States,2022-01-06,Clop,Zero-Day Exploit,3049198,Not Paid,Yes,5,4803323,3138677,8.6
RA-104813,Jackson-Marshall,Energy,Brazil,2022-06-22,LockBit,Credential Theft,1128176,Negotiated,No,10,3716812,3066180,6.34
RA-104814,Mullen LLC,Government,Japan,2025-10-08,Maze,Drive-by Download,1392682,Negotiated,No,28,4246028,1764028,9.84
RA-104815,Hansen-Harrell,Education,South Africa,2022-02-11,Conti,Credential Theft,2339194,Paid,Yes,17,4514919,4001413,9.4
RA-104816,"Rose, Rios and Randolph",Technology,Japan,2021-09-05,REvil,Phishing Email,2633566,Negotiated,Yes,42,2842756,3644511,11.78
RA-104817,Peters PLC,Government,United Kingdom,2022-03-08,Conti,Zero-Day Exploit,4582383,Negotiated,Yes,49,3040992,5364998,14.97
RA-104818,Sullivan PLC,Finance,Brazil,2023-10-30,Maze,RDP Exploit,1814491,Negotiated,Yes,40,4152222,2332449,11.97
RA-104819,"Lambert, Gardner and Hurst",Retail,United Kingdom,2024-10-27,BlackCat,Drive-by Download,1853556,Not Paid,No,10,2338508,2355815,5.69
RA-104820,Perez-Park,Technology,Australia,2025-06-22,Ryuk,RDP Exploit,4052950,Paid,No,51,4832818,5920707,16.54
RA-104821,Hernandez-Fritz,Technology,Canada,2022-02-09,Maze,Malicious Attachment,1873066,Paid,No,24,159525,1908894,5.63
RA-104822,Elliott-Williams,Energy,France,2025-05-21,Clop,Credential Theft,4354695,Unknown,Yes,11,2454656,4452077,8.46
RA-104823,"Lee, Allen and Terrell",Education,Japan,2023-01-19,Conti,Drive-by Download,2918354,Unknown,Yes,34,3696837,4498067,11.72
RA-104824,"Craig, Bowman and Ryan",Manufacturing,France,2025-04-19,DarkSide,Drive-by Download,3593423,Not Paid,No,57,1319013,4924705,13.46
RA-104825,Mitchell Group,Transportation,United Kingdom,2021-02-09,Clop,Zero-Day Exploit,4397078,Not Paid,Yes,4,3080315,5145401,8.08
RA-104826,Richardson Inc,Healthcare,South Africa,2024-12-18,BlackCat,Malicious Attachment,698695,Not Paid,Yes,27,3860414,1491510,8.61
RA-104827,"Howard, Bailey and Riley",Government,Canada,2024-07-26,BlackCat,Malicious Attachment,3773472,Unknown,No,48,205246,5409686,11.18
RA-104828,Nichols PLC,Transportation,France,2026-03-10,Ryuk,RDP Exploit,2835886,Unknown,Yes,49,3185502,4630948,13.37
RA-104829,"Boyle, Martinez and Moran",Energy,United States,2022-04-30,Hive,Phishing Email,3692471,Negotiated,Yes,38,4931349,4828908,14.32
RA-104830,"Parks, Brooks and Lawrence",Finance,United Kingdom,2023-11-03,Clop,Drive-by Download,1551113,Not Paid,No,35,4893379,2716133,11.69
RA-104831,Green-Davis,Government,Brazil,2025-06-29,Ryuk,Malicious Attachment,2774037,Negotiated,No,29,3051600,4556209,10.18
RA-104832,"Ware, Meadows and White",Technology,United Kingdom,2021-08-22,Clop,RDP Exploit,1334866,Paid,Yes,41,2748979,3288425,10.23
RA-104833,Pitts PLC,Retail,Canada,2025-05-27,Clop,Credential Theft,2359074,Unknown,Yes,50,3421370,4112061,13.28
RA-104834,Sullivan Inc,Transportation,India,2022-03-06,LockBit,Drive-by Download,4348678,Unknown,Yes,4,3754572,4516324,8.7
RA-104835,Marshall PLC,Technology,France,2024-05-24,Conti,Credential Theft,2211146,Not Paid,Yes,22,622857,2298611,6.13
RA-104836,"Long, Elliott and Harris",Technology,United States,2021-05-25,REvil,Drive-by Download,3202182,Not Paid,No,10,4884070,4294934,9.59
RA-104837,"Walker, Collins and Burns",Finance,United States,2023-11-05,Conti,Zero-Day Exploit,3136107,Not Paid,Yes,45,4155522,4813327,14.04
RA-104838,Huang and Sons,Technology,United Kingdom,2023-01-08,Maze,Drive-by Download,3164182,Paid,No,39,2793967,4540143,11.81
RA-104839,"Bailey, Jackson and Brooks",Manufacturing,United Kingdom,2024-06-10,Hive,Credential Theft,2522274,Paid,No,5,1175942,2981604,4.45
RA-104840,Gonzalez Ltd,Healthcare,Brazil,2025-04-11,BlackCat,Malicious Attachment,265484,Not Paid,Yes,34,575472,467923,5.94
RA-104841,Barnes and Sons,Technology,France,2024-12-12,LockBit,Credential Theft,3362573,Negotiated,No,2,2051003,5008261,5.71
RA-104842,Stewart and Sons,Finance,Germany,2022-06-19,Clop,Zero-Day Exploit,2286660,Unknown,No,14,4093524,2578372,8.48
RA-104843,"Trevino, Ramos and Hinton",Government,South Africa,2025-10-15,Akira,Phishing Email,3500347,Paid,No,14,4689907,5148932,10.29
RA-104844,Nelson Ltd,Government,United States,2022-04-23,Akira,Zero-Day Exploit,4303967,Unknown,No,58,2491843,5778677,15.5
RA-104845,Davis-Walsh,Finance,France,2025-04-29,BlackCat,Credential Theft,3157441,Paid,Yes,33,2193065,3537748,10.3
RA-104846,"Gonzales, Rios and Leonard",Energy,United Kingdom,2025-07-19,Akira,Phishing Email,4414131,Not Paid,Yes,55,3963919,5009810,16.63
RA-104847,Perez-Underwood,Energy,Canada,2021-09-09,Ryuk,Phishing Email,1342891,Not Paid,Yes,25,2993197,2651274,8.09
RA-104848,"Robertson, Donovan and Diaz",Energy,France,2021-09-26,BlackCat,Zero-Day Exploit,1787675,Paid,No,7,1115207,1949018,3.95
RA-104849,Morgan-Sweeney,Manufacturing,France,2021-12-30,Hive,Credential Theft,2055996,Paid,Yes,56,1179170,3101842,11.64
RA-104850,Stone and Sons,Technology,Germany,2023-12-28,LockBit,Malicious Attachment,2668092,Paid,No,40,1398961,2728792,10.07
RA-104851,Weaver and Sons,Technology,South Africa,2022-12-06,Hive,Credential Theft,1097936,Paid,Yes,56,3804566,1459134,13.3
RA-104852,Hebert Ltd,Healthcare,United States,2024-03-23,BlackCat,Zero-Day Exploit,2891725,Not Paid,No,15,812652,4860855,5.95
RA-104853,"Cohen, Scott and Leach",Government,France,2021-05-12,LockBit,Phishing Email,1896652,Not Paid,No,26,1425300,2234019,7.22
RA-104854,Williams-Dunlap,Transportation,South Africa,2021-03-07,Akira,Malicious Attachment,1486654,Paid,Yes,2,4745411,2865410,6.53
RA-104855,Frazier Group,Government,India,2025-11-08,LockBit,Zero-Day Exploit,2330730,Unknown,Yes,25,3250817,2513462,9.33
RA-104856,"Foster, Morales and Smith",Retail,Australia,2026-01-06,LockBit,Drive-by Download,4123197,Paid,No,11,304830,5460208,6.08
RA-104857,Blackburn and Sons,Government,Germany,2025-02-15,Maze,Phishing Email,1722125,Paid,No,45,2943081,2211723,11.42
RA-104858,Villanueva-Wright,Finance,United States,2024-12-25,REvil,Credential Theft,1577810,Negotiated,No,27,1107788,2270346,6.74
RA-104859,Heath-Lane,Manufacturing,South Africa,2021-09-02,Maze,Phishing Email,4076407,Not Paid,Yes,16,297858,5928725,6.77
RA-104860,Vincent-Miller,Energy,Germany,2024-09-08,LockBit,Credential Theft,1058402,Not Paid,No,2,4963489,1898467,6.32
RA-104861,Lucas-Williams,Government,Australia,2021-01-01,Akira,Drive-by Download,4012731,Unknown,No,20,783289,5360137,7.8
RA-104862,"Graham, Barnes and Madden",Government,India,2022-11-23,Conti,Drive-by Download,2008699,Negotiated,No,16,4726786,2123321,9.14
RA-104863,Mathis Ltd,Manufacturing,France,2022-07-24,LockBit,Drive-by Download,1687860,Paid,Yes,15,848852,2931077,4.79
RA-104864,Smith Inc,Education,India,2025-06-17,DarkSide,Malicious Attachment,4640717,Paid,Yes,20,855500,5472482,8.5
RA-104865,Cruz PLC,Finance,Canada,2024-12-31,Ryuk,Malicious Attachment,2606140,Paid,Yes,28,4358108,3121906,11.16
RA-104866,"Day, Wright and Pierce",Manufacturing,France,2022-04-07,REvil,Zero-Day Exploit,4849801,Negotiated,Yes,17,3105297,6678550,10.51
RA-104867,Duncan-Edwards,Hospitality,United States,2021-05-01,Clop,RDP Exploit,824403,Not Paid,Yes,33,885524,2434062,6.66
RA-104868,Hernandez Inc,Transportation,France,2021-07-14,Akira,Phishing Email,3153263,Unknown,Yes,23,882251,4421652,7.49
RA-104869,White Inc,Manufacturing,United States,2025-09-23,DarkSide,Malicious Attachment,4986448,Paid,Yes,8,4082029,6602105,10.27
RA-104870,"Turner, Gomez and Williams",Healthcare,Canada,2023-03-10,Ryuk,Phishing Email,3876148,Unknown,Yes,31,2972347,5568931,11.5
RA-104871,Key-Martinez,Retail,Germany,2024-09-17,Akira,Drive-by Download,1224427,Unknown,No,44,4321931,2549959,12.15
RA-104872,Griffith Inc,Energy,United Kingdom,2023-05-21,LockBit,RDP Exploit,4517494,Paid,No,57,4681769,6271537,17.75
RA-104873,Thornton Group,Healthcare,Germany,2025-09-28,Ryuk,Drive-by Download,4666631,Negotiated,Yes,32,673980,6542606,10.14
RA-104874,"Kline, Barnes and Fowler",Retail,Canada,2022-08-06,Clop,Drive-by Download,4097687,Unknown,Yes,25,2477710,4293048,10.33
RA-104875,"Obrien, Logan and Foster",Retail,Australia,2024-11-06,Conti,Phishing Email,4887533,Negotiated,No,60,3672962,6863952,17.56
RA-104876,Gross-Benton,Healthcare,United States,2024-04-03,Clop,Drive-by Download,3093709,Paid,No,23,128660,4277973,6.67
RA-104877,Curtis Group,Government,Australia,2025-01-12,Ryuk,Malicious Attachment,4893345,Not Paid,No,23,2558710,5889994,10.9
RA-104878,Thomas Ltd,Technology,South Africa,2024-11-09,LockBit,Credential Theft,1171000,Paid,Yes,38,2132536,1606991,9.0
RA-104879,"Jenkins, Mayer and Phillips",Retail,India,2022-06-19,REvil,Zero-Day Exploit,2717889,Paid,Yes,4,4374899,2972055,7.69
RA-104880,Pitts-Kidd,Retail,South Africa,2025-09-09,DarkSide,Phishing Email,1666871,Unknown,Yes,27,50688,2598968,5.77
RA-104881,Santos-Schmidt,Manufacturing,Germany,2021-12-09,BlackCat,RDP Exploit,1460092,Negotiated,Yes,24,1424483,2173950,6.48
RA-104882,Leach-Herrera,Healthcare,Japan,2023-07-11,Maze,Malicious Attachment,3538798,Paid,No,12,1566332,4693821,6.91
RA-104883,"Hernandez, Nielsen and Thomas",Technology,Germany,2023-01-28,DarkSide,Credential Theft,2235559,Paid,No,44,265014,2447335,9.1
RA-104884,Blair and Sons,Transportation,South Africa,2025-04-29,DarkSide,RDP Exploit,4613405,Not Paid,Yes,18,4651310,4968854,11.96
RA-104885,May PLC,Transportation,United Kingdom,2025-03-27,Akira,Zero-Day Exploit,3411641,Negotiated,No,40,866834,3476796,10.28
RA-104886,House-Cooley,Technology,Canada,2021-08-12,Ryuk,Malicious Attachment,1151034,Unknown,No,52,511023,2799834,9.46
RA-104887,Fletcher Ltd,Manufacturing,India,2023-02-10,Clop,Malicious Attachment,2183634,Paid,No,30,4655808,3906159,11.34
RA-104888,Freeman Inc,Retail,Germany,2026-03-03,Akira,Credential Theft,2966107,Not Paid,No,4,652384,4336678,4.22
RA-104889,"Myers, Walker and Lopez",Education,France,2023-08-18,Ryuk,Phishing Email,135976,Paid,Yes,57,4866524,1360125,13.55
RA-104890,Washington Group,Finance,Canada,2023-12-03,Conti,Credential Theft,2893628,Not Paid,No,41,2809837,4507341,11.85
RA-104891,"Pena, Griffith and Romero",Education,France,2024-10-31,Ryuk,Malicious Attachment,2803129,Paid,Yes,10,94108,3329269,4.4
RA-104892,Cameron-Roberts,Manufacturing,United Kingdom,2025-10-30,Hive,RDP Exploit,4726092,Paid,No,51,4438483,4810170,16.81
RA-104893,Williams-Perry,Healthcare,France,2022-02-03,Conti,Phishing Email,131776,Not Paid,No,28,4102013,601710,8.43
RA-104894,Cunningham-Luna,Energy,Brazil,2021-02-08,Ryuk,Credential Theft,882477,Not Paid,Yes,48,3613626,2229089,11.7
RA-104895,Johnston-Peters,Healthcare,Brazil,2024-04-06,BlackCat,Credential Theft,1036959,Unknown,Yes,48,145876,1735625,8.38
RA-104896,Hall Group,Retail,Australia,2024-05-17,REvil,Phishing Email,2974529,Unknown,Yes,32,2459953,4895660,10.23
RA-104897,Perkins-Bush,Technology,Brazil,2025-12-27,Conti,Credential Theft,2600480,Negotiated,Yes,16,4276903,3563840,9.28
RA-104898,"Smith, Robertson and Acosta",Energy,India,2021-08-27,Akira,Malicious Attachment,2667779,Unknown,Yes,48,3126185,3544220,12.99
RA-104899,"Miller, Foster and Nichols",Education,Brazil,2024-02-28,Conti,RDP Exploit,3168622,Negotiated,Yes,12,3430514,3653796,8.4
RA-104900,"Duncan, Lin and Cox",Healthcare,Australia,2023-09-29,Ryuk,Zero-Day Exploit,364790,Negotiated,Yes,13,661512,1572211,2.98
RA-104901,"Powell, Pham and Erickson",Government,United States,2026-03-08,DarkSide,Zero-Day Exploit,2232674,Not Paid,Yes,5,1959456,2888997,4.94
RA-104902,Randall-Riggs,Transportation,South Africa,2024-03-28,Ryuk,Phishing Email,4258149,Negotiated,Yes,29,3226780,5968225,11.83
RA-104903,"Schwartz, Chen and Conley",Retail,United Kingdom,2024-04-09,Conti,Zero-Day Exploit,871328,Not Paid,No,31,62459,1217171,5.58
RA-104904,"Hall, Campbell and Ramsey",Healthcare,South Africa,2022-05-28,Conti,Phishing Email,1808725,Negotiated,Yes,30,2092082,2938840,8.4
RA-104905,"White, Woodard and Mills",Energy,South Africa,2022-08-12,Ryuk,Drive-by Download,634740,Not Paid,No,13,2889624,2447216,5.47
RA-104906,"Vasquez, Gutierrez and Burns",Technology,United Kingdom,2021-09-12,LockBit,Zero-Day Exploit,553443,Not Paid,No,7,2407212,1530788,4.01
RA-104907,"Lewis, Zhang and Shields",Manufacturing,Canada,2023-08-03,BlackCat,Malicious Attachment,4523755,Negotiated,No,31,1920721,6070937,11.09
RA-104908,"Beck, Austin and Fuller",Government,South Africa,2025-06-14,BlackCat,Zero-Day Exploit,3507739,Negotiated,Yes,56,2561300,4465786,14.47
RA-104909,Hicks-Armstrong,Healthcare,United States,2023-04-09,Hive,Drive-by Download,3380773,Negotiated,Yes,15,3971423,4726843,9.6
RA-104910,Taylor-Johnson,Transportation,Australia,2024-01-29,DarkSide,Credential Theft,1635278,Paid,No,3,1045114,2270676,3.13
RA-104911,Ryan Group,Healthcare,Canada,2023-02-04,BlackCat,Credential Theft,3642042,Paid,Yes,1,4354477,4762515,8.15
RA-104912,Wolf PLC,Transportation,United Kingdom,2022-07-31,Ryuk,Phishing Email,2390156,Unknown,Yes,26,1548496,3565641,7.84
RA-104913,"Poole, Turner and Love",Government,India,2022-06-22,Conti,Phishing Email,3171978,Negotiated,Yes,3,4572794,4141449,8.19
RA-104914,Chavez-Patterson,Energy,United Kingdom,2024-11-13,Clop,Credential Theft,790918,Not Paid,Yes,34,716355,1199345,6.61
RA-104915,"Jennings, Dawson and Garcia",Transportation,Germany,2022-09-18,REvil,Credential Theft,2851782,Paid,Yes,1,1922843,2868671,4.92
RA-104916,Hunter-Green,Hospitality,United Kingdom,2023-04-03,DarkSide,RDP Exploit,2406057,Unknown,Yes,32,3459722,2950981,10.67
RA-104917,"Reed, Green and Sellers",Education,United Kingdom,2022-02-21,DarkSide,Drive-by Download,1966810,Paid,Yes,60,3985223,3337810,14.95
RA-104918,Bauer Group,Hospitality,United Kingdom,2023-01-16,Maze,Drive-by Download,2902050,Not Paid,Yes,58,1741095,4294413,13.34
RA-104919,Mahoney and Sons,Finance,India,2021-12-25,LockBit,Drive-by Download,746323,Not Paid,Yes,13,3334783,1776969,6.03
RA-104920,"Hernandez, Moreno and Hoover",Transportation,Brazil,2023-10-29,Ryuk,Phishing Email,2613089,Not Paid,No,5,3972616,4215301,7.34
RA-104921,Johnson and Sons,Retail,France,2022-09-27,Hive,Phishing Email,125554,Paid,No,31,1341137,1003014,6.12
RA-104922,"Evans, Evans and Lewis",Technology,Brazil,2024-11-24,Hive,Phishing Email,259024,Not Paid,Yes,16,4929750,453733,7.59
RA-104923,"Blankenship, Downs and Wiley",Hospitality,Germany,2023-06-29,LockBit,Credential Theft,1862185,Not Paid,Yes,39,4530340,2562012,12.24
RA-104924,Wu-Fields,Retail,India,2025-06-01,Akira,Malicious Attachment,3763418,Not Paid,No,42,4336108,3975595,14.4
RA-104925,Carroll LLC,Education,Germany,2022-05-17,Clop,Phishing Email,3542844,Unknown,Yes,38,4333509,5081921,13.58
RA-104926,"Clark, Woods and Torres",Finance,South Africa,2024-07-19,Maze,Zero-Day Exploit,2525878,Not Paid,Yes,53,4292378,3404778,14.77
RA-104927,Bright-Tucker,Finance,Japan,2021-04-17,REvil,Zero-Day Exploit,3266514,Unknown,Yes,32,4635146,3338083,12.7
RA-104928,Black-Brown,Education,France,2021-06-23,LockBit,Malicious Attachment,2328229,Negotiated,No,46,649882,4118210,9.88
RA-104929,Sanchez Group,Technology,United Kingdom,2021-08-04,REvil,Credential Theft,1334271,Unknown,No,3,4713165,1766943,6.5
RA-104930,Fisher-Clark,Energy,France,2023-10-29,Hive,Zero-Day Exploit,2770945,Paid,No,26,1558866,3229875,8.23
RA-104931,Hughes LLC,Energy,Brazil,2026-03-13,Ryuk,Phishing Email,1861946,Unknown,Yes,52,1090065,3544974,10.75
RA-104932,Gill PLC,Government,India,2024-06-05,Hive,Credential Theft,2788548,Paid,No,41,555991,4278922,9.49
RA-104933,Torres-Carter,Technology,Japan,2023-01-07,Hive,Malicious Attachment,3985542,Not Paid,No,19,624657,5459433,7.46
RA-104934,Hunter LLC,Manufacturing,India,2023-04-09,BlackCat,Credential Theft,2049164,Negotiated,No,44,2068647,3056626,10.72
RA-104935,"Walls, Roach and Allison",Energy,France,2022-03-30,Maze,Credential Theft,2879388,Not Paid,No,31,3799188,3899501,11.33
RA-104936,Stephens-Oliver,Transportation,France,2022-11-26,Conti,Zero-Day Exploit,4242098,Negotiated,No,15,3472971,4406680,9.97
RA-104937,"Bailey, Rice and Stout",Hospitality,India,2024-01-14,LockBit,Malicious Attachment,4749353,Not Paid,No,58,1394258,5158040,14.84
RA-104938,Gonzales LLC,Technology,Brazil,2022-07-01,LockBit,RDP Exploit,2726216,Paid,No,1,1530308,3473170,4.41
RA-104939,"Rhodes, Craig and Flynn",Hospitality,France,2025-07-22,Hive,Phishing Email,4342213,Unknown,Yes,12,2792386,6007878,8.93
RA-104940,Brown LLC,Technology,Germany,2025-01-21,Clop,Credential Theft,33250,Negotiated,Yes,15,3675639,1554811,5.96
RA-104941,"Smith, Hernandez and Oconnell",Government,Brazil,2022-04-02,REvil,Phishing Email,4265810,Not Paid,No,53,259723,4913386,12.48
RA-104942,"James, Zimmerman and James",Technology,Australia,2024-06-05,Maze,Phishing Email,4609699,Paid,No,1,4299324,6153033,9.06
RA-104943,Whitaker-Gonzalez,Healthcare,Brazil,2025-05-10,Hive,RDP Exploit,857897,Not Paid,Yes,40,4979469,1837867,11.84
RA-104944,Gardner-Jenkins,Education,Brazil,2022-04-27,Maze,Credential Theft,1077945,Negotiated,Yes,40,2550156,1155638,9.63
RA-104945,"Hodges, Adams and Brooks",Energy,Australia,2023-01-06,Maze,Malicious Attachment,364085,Unknown,No,5,3385188,1157329,4.5
RA-104946,Salinas-Jones,Finance,United States,2023-12-04,DarkSide,Drive-by Download,3176117,Paid,No,14,1245484,4350548,6.52
RA-104947,"York, Aguirre and Lee",Energy,Germany,2023-03-19,Hive,Drive-by Download,502601,Negotiated,Yes,56,2830281,1172251,11.73
